ifile	run	class	subcxi	event	indby	phoen	bmdv	bmbw	aclen	npeak	ltype	cent	a	b	c	alpha	beta	gamma	prorad	detdx	detdy	reslim	nref	nsref	niref	o1	o2	o3	o4	o5	o6	o7	o8	o9	sfile	istart	iend	cstart	cend	pstart	pend	rstart	rend	multi	multiid	/cheetah/frameNumber	/LCLS/machineTime
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	915	mosflm-comb-latt-nocell-retry-multi-refine	9476.844802	0.00e+00	1.00e-08	0.120982	178	orthorhombic	P	12.93917	22.70507	30.84075	90.33043	90.42378	90.06880	0.00571	-0.009	-0.006	1.80	6556	0	31	+0.0732027	-0.0130274	+0.0210929	+0.0122314	+0.0378787	-0.0188536	-0.0049919	+0.0157243	+0.0279155	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	162804524	163327503	162813301	163327481	162805026	162813284	162813851	163327446	1	1	21066	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	918	mosflm-comb-latt-nocell-retry-multi-refine	9480.016558	0.00e+00	1.00e-08	0.120982	154	orthorhombic	P	13.00809	22.62034	30.74078	90.13118	90.16443	90.01586	0.00618	0.010	-0.007	1.73	7146	0	26	-0.0634635	+0.0335285	-0.0275331	-0.0202710	-0.0392704	-0.0011321	-0.0108240	+0.0046291	+0.0303255	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	163327503	163895560	163335176	163895538	163328005	163335159	163335725	163895503	1	1	21069	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	917	mosflm-comb-latt-nocell-retry-multi-refine	9477.427376	0.00e+00	1.00e-08	0.120982	83	orthorhombic	P	12.91897	22.61434	30.93059	90.16183	90.12319	89.89701	0.00237	-0.009	0.006	1.35	2367	0	18	+0.0044299	-0.0417572	+0.0650260	-0.0428224	+0.0077793	+0.0078186	-0.0079462	-0.0266500	-0.0164897	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	163895560	164086172	163899966	164086150	163896061	163899949	163900515	164086115	1	1	21068	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	919	mosflm-comb-latt-nocell-retry-multi-refine	9474.464591	0.00e+00	1.00e-08	0.120982	144	orthorhombic	P	12.97669	22.60839	30.83038	90.09748	90.09523	90.31617	0.00430	0.003	-0.009	1.94	4888	0	7	-0.0611357	+0.0097806	-0.0458846	-0.0153568	-0.0398376	+0.0115593	-0.0163804	+0.0133871	+0.0245874	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	164086172	164476974	164093386	164476952	164086674	164093369	164093934	164476917	1	1	21070	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	916	mosflm-comb-latt-nocell-retry-multi-refine	9472.227799	0.00e+00	1.00e-08	0.120982	91	orthorhombic	P	13.12761	22.63303	30.51902	89.14754	89.99130	89.32354	0.00433	0.002	-0.039	1.49	4772	0	14	-0.0386192	-0.0344767	+0.0558875	+0.0311594	-0.0312996	+0.0015120	+0.0161781	+0.0178665	+0.0222022	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	164476974	164856242	164481749	164856220	164477475	164481732	164482298	164856185	1	1	21067	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	920	none	9451.766010	0.00e+00	1.00e-08	0.120982	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	164856242	164857550	-1	-1	164856705	164857511	-1	-1	0	0	21071	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	922	mosflm-comb-latt-nocell-retry-multi-refine	9484.348357	0.00e+00	1.00e-08	0.120982	119	orthorhombic	P	13.01214	22.61892	30.91430	90.19851	90.36665	90.30411	0.00466	-0.001	-0.015	1.53	5484	0	22	+0.0197515	-0.0730855	+0.0132259	-0.0413130	-0.0130160	-0.0088595	+0.0077517	-0.0037658	-0.0311793	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	164857550	165293825	164863613	165293803	164858052	164863596	164864163	165293768	1	1	21073	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	924	none	9485.811961	0.00e+00	1.00e-08	0.120982	47	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	165293825	165296559	-1	-1	165294288	165296520	-1	-1	0	0	21075	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	921	none	9461.459310	0.00e+00	1.00e-08	0.120982	29	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	165296559	165298465	-1	-1	165297022	165298426	-1	-1	0	0	21072	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	926	none	9479.666277	0.00e+00	1.00e-08	0.120982	157	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	165298465	165306260	-1	-1	165298929	165306221	-1	-1	0	0	21079	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	923	none	9479.153974	0.00e+00	1.00e-08	0.120982	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	165306260	165307937	-1	-1	165306723	165307898	-1	-1	0	0	21074	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	925	mosflm-comb-latt-nocell-retry-multi-refine	9473.023896	0.00e+00	1.00e-08	0.120982	205	orthorhombic	P	12.92254	22.61301	30.88296	90.24680	90.04969	89.88395	0.00536	0.006	-0.009	2.22	5917	0	20	+0.0383854	+0.0367539	-0.0562500	-0.0316917	+0.0308125	-0.0013707	+0.0158369	+0.0174758	+0.0221877	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	165307937	165782133	165317957	165782111	165308439	165317940	165318506	165782076	1	1	21077	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	928	none	9484.670723	0.00e+00	1.00e-08	0.120982	89	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	165782133	165786799	-1	-1	165782596	165786760	-1	-1	0	0	21081	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	930	none	9480.487863	0.00e+00	1.00e-08	0.120982	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	165786799	165788154	-1	-1	165787262	165788115	-1	-1	0	0	21084	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	927	mosflm-comb-latt-nocell-retry-multi-refine	9474.494102	0.00e+00	1.00e-08	0.120982	159	orthorhombic	P	12.99424	22.71714	31.05671	90.28796	90.87346	90.32811	0.00590	-0.001	-0.024	1.53	6707	0	28	+0.0116726	-0.0758219	-0.0062266	-0.0430260	-0.0073517	+0.0057061	-0.0046304	+0.0014024	-0.0318378	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	165788154	166322155	165796057	166322133	165788656	165796040	165796607	166322098	1	1	21080	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	929	mosflm-comb-latt-nocell-retry-multi-refine	9482.675222	0.00e+00	1.00e-08	0.120982	152	orthorhombic	P	12.99703	22.64178	30.76487	90.08084	90.03413	90.09272	0.00484	0.008	-0.007	1.76	5283	0	23	-0.0524254	+0.0013674	-0.0562991	+0.0043416	+0.0438446	-0.0030757	+0.0235622	-0.0038345	-0.0220607	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	166322155	166744403	166329736	166744381	166322657	166329719	166330285	166744346	1	1	21082	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	932	mosflm-comb-latt-nocell-retry-multi-refine	9477.558147	0.00e+00	1.00e-08	0.120982	318	orthorhombic	P	13.01291	22.65109	30.79048	89.91124	90.28579	89.85828	0.00909	-0.008	-0.005	2.47	10443	0	65	+0.0537775	-0.0293786	+0.0463733	+0.0272300	-0.0042999	-0.0344833	+0.0116891	+0.0297831	+0.0055815	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	166744403	167578320	166759621	167578298	166744905	166759604	166760172	167578263	1	1	21086	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	931	mosflm-comb-latt-nocell-retry-multi-refine	9475.729734	0.00e+00	1.00e-08	0.120982	346	orthorhombic	P	13.02491	22.71290	30.81142	90.12639	89.84801	90.61999	0.01201	-0.001	-0.003	2.20	13233	0	102	-0.0295616	-0.0292436	+0.0645462	-0.0248547	-0.0277996	-0.0234118	+0.0237932	-0.0220594	+0.0008012	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	167578320	168632337	167594825	168632315	167578822	167594808	167595377	168632280	1	1	21085	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	933	none	9480.590528	0.00e+00	1.00e-08	0.120982	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	168632337	168633830	-1	-1	168632800	168633791	-1	-1	0	0	21088	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	934	none	9474.492976	0.00e+00	1.00e-08	0.120982	34	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	168633830	168635967	-1	-1	168634293	168635928	-1	-1	0	0	21090	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	939	none	9475.984270	0.00e+00	1.00e-08	0.120982	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	168635967	168637183	-1	-1	168636430	168637144	-1	-1	0	0	21094	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	937	mosflm-comb-latt-nocell-retry-multi-refine	9454.322056	0.00e+00	1.00e-08	0.120982	97	orthorhombic	P	12.98351	22.60124	30.82650	89.99294	89.98260	90.27948	0.00342	-0.003	-0.002	2.29	4028	0	11	-0.0552100	+0.0179706	-0.0506089	-0.0263583	+0.0130432	+0.0330577	+0.0119480	+0.0300681	-0.0023424	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	168637183	168958473	168642233	168958451	168637684	168642216	168642783	168958416	1	1	21092	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	935	none	9477.172134	0.00e+00	1.00e-08	0.120982	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	168958473	168960149	-1	-1	168958936	168960110	-1	-1	0	0	21089	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	938	mosflm-comb-latt-nocell-retry-multi-refine	9461.365473	0.00e+00	1.00e-08	0.120982	107	orthorhombic	P	13.00890	22.73708	30.68663	89.16805	90.06622	90.10212	0.00656	-0.031	0.024	1.47	7555	0	18	-0.0150792	+0.0747931	+0.0093653	-0.0421429	-0.0094587	+0.0083216	+0.0072983	-0.0024561	+0.0316681	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	168960149	169558124	168965661	169558102	168960651	168965644	168966210	169558067	1	1	21093	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	936	none	9477.390228	0.00e+00	1.00e-08	0.120982	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	169558124	169559433	-1	-1	169558587	169559394	-1	-1	0	0	21091	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	943	none	9472.706211	0.00e+00	1.00e-08	0.120982	68	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	169559433	169563133	-1	-1	169559896	169563094	-1	-1	0	0	21098	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	945	none	9482.366125	0.00e+00	1.00e-08	0.120982	145	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	169563133	169570376	-1	-1	169563597	169570337	-1	-1	0	0	21101	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	941	mosflm-comb-latt-nocell-retry-multi-refine	9474.474885	0.00e+00	1.00e-08	0.120982	101	orthorhombic	P	12.84597	22.65808	31.07798	90.08934	90.07763	90.10971	0.00489	0.019	0.012	1.42	5410	0	25	+0.0337981	+0.0397195	-0.0577926	+0.0331494	-0.0291276	-0.0007463	-0.0159867	-0.0177172	-0.0215847	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	169570376	170000158	169575611	170000136	169570878	169575594	169576159	170000101	1	1	21097	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	940	mosflm-comb-latt-nocell-retry-multi-refine	9482.824288	0.00e+00	1.00e-08	0.120982	141	orthorhombic	P	12.97144	22.58389	30.87410	90.31179	89.98257	89.99583	0.00586	0.001	0.004	2.20	6664	0	13	-0.0769270	-0.0035946	+0.0035428	+0.0027355	-0.0400480	+0.0186922	+0.0007294	+0.0135765	+0.0293984	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	170000158	170529932	170007233	170529910	170000660	170007216	170007781	170529875	1	1	21096	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	942	mosflm-comb-latt-nocell-retry-multi-refine	9478.013315	0.00e+00	1.00e-08	0.120982	63	orthorhombic	P	12.97828	22.74076	31.21924	90.96063	89.65825	90.57510	0.00476	-0.008	0.009	1.30	5443	0	16	-0.0742281	+0.0206643	+0.0009781	-0.0121998	-0.0419538	-0.0050477	-0.0005630	-0.0042177	+0.0317527	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	170529932	170960423	170533418	170960401	170530433	170533401	170533967	170960366	1	1	21099	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	946	none	9475.966242	0.00e+00	1.00e-08	0.120982	128	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	170960423	170966885	-1	-1	170960887	170966846	-1	-1	0	0	21102	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	947	none	9474.263342	0.00e+00	1.00e-08	0.120982	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	170966885	170968239	-1	-1	170967348	170968200	-1	-1	0	0	21103	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	950	none	9478.128153	0.00e+00	1.00e-08	0.120982	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	170968239	170969640	-1	-1	170968702	170969601	-1	-1	0	0	21107	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	948	mosflm-comb-latt-nocell-retry-multi-refine	9483.305158	0.00e+00	1.00e-08	0.120982	156	orthorhombic	P	13.00812	22.60844	30.91170	89.54492	90.03914	89.71015	0.00619	0.010	0.002	1.47	7132	0	29	+0.0768435	+0.0013528	+0.0017840	+0.0004477	-0.0440082	+0.0044337	+0.0008235	-0.0029777	-0.0322034	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	170969640	171536700	170977405	171536678	170970142	170977388	170977953	171536643	1	1	21104	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	944	mosflm-comb-latt-nocell-retry-multi-refine	9477.082554	0.00e+00	1.00e-08	0.120982	95	orthorhombic	P	12.99348	22.72176	30.80153	90.01398	89.59220	89.70224	0.00607	0.014	0.021	1.33	6430	0	37	-0.0193874	-0.0352916	+0.0655911	+0.0074738	+0.0373549	+0.0220396	-0.0308795	+0.0089067	-0.0046062	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	171536700	172339378	171541658	172046152	171537201	171541641	171542206	172046117	2	1	21100	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	944	mosflm-comb-latt-nocell-retry-multi-refine	9477.082554	0.00e+00	1.00e-08	0.120982	95	orthorhombic	P	13.21103	22.31439	30.89368	89.77384	89.96581	89.52236	0.00321	0.012	-0.041	1.48	3735	0	8	-0.0488346	+0.0372139	-0.0442758	+0.0210487	-0.0161251	-0.0361305	-0.0196895	-0.0256919	+0.0001540	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	171536700	172339378	172046152	172339356	171537201	171541641	172046700	172339321	2	2	21100	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	949	mosflm-comb-latt-nocell-retry-multi-refine	9481.804717	0.00e+00	1.00e-08	0.120982	114	orthorhombic	P	12.99621	22.69369	30.74354	90.10916	90.44967	89.69715	0.00403	-0.000	-0.018	1.44	4677	0	18	+0.0337539	+0.0689591	-0.0051442	-0.0332038	+0.0141056	-0.0253048	-0.0159781	+0.0100808	+0.0264795	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	172339378	172712231	172345211	172712209	172339880	172345194	172345761	172712174	1	1	21105	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	954	none	9476.607533	0.00e+00	1.00e-08	0.120982	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	172712231	172713908	-1	-1	172712694	172713869	-1	-1	0	0	21110	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	951	none	9486.998668	0.00e+00	1.00e-08	0.120982	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	172713908	172715584	-1	-1	172714371	172715545	-1	-1	0	0	21106	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	956	none	9479.426694	0.00e+00	1.00e-08	0.120982	16	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	172715584	172716892	-1	-1	172716047	172716853	-1	-1	0	0	21113	1506768175	
/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/data/hdf5/r0105-psII_atten131_final2/mfxlq4815-r0105-c01.cxi	0105	-1	01	953	mosflm-comb-latt-nocell-retry-multi-refine	9472.933516	0.00e+00	1.00e-08	0.120982	283	orthorhombic	P	12.95071	22.72677	30.80598	90.08966	90.09981	90.10400	0.00794	-0.006	-0.016	2.30	9083	0	52	-0.0308943	+0.0571515	+0.0417320	+0.0038369	-0.0244051	+0.0364110	+0.0295943	+0.0122910	+0.0051812	/bioxfel/data/2017/LCLS-2017-Sep-Fromme-LQ48/analysis/natasha/indexing/run/r0105-psII/r0105.stream01	172716892	173442632	172730499	173442610	172717394	172730482	172731049	173442575	1	1	21109	1506768175	
